id,state,name,address_line1,address_line2,city,district,pin_code
667,Tamil Nadu,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PERUNDURAI ERODE,"RAJA STREET,","PERUNDURAI,",PERUNDURAI,Erode,638052
668,Tamil Nadu,DISTRICT INSTITUTE OF EDUCATION AND TRAINING RANIPET VELLORE,Kellys Road,"Navalpur, Ranipet",Vellore District,Vellore,632402
669,Tamil Nadu,DISTRICT INSTITUTE OF EDUCATION AND TRAINING T.KALLUPATTI MADURAI,T.Kallupatti-625 702,NA,Madurai,Madurai,625702
670,Tamil Nadu,DISTRICT INSTITUTE OF EDUCATION AND TRAINING TIRUR THIRUVALLUR,TIRUR,TIRUVALLUR 602025,TIRUVALLUR,Thiruvallur,602025
671,Tamil Nadu,DISTRICT INSTITUTE OF EDUCATION AND TRAINING TRIPLICANE CHENNAI,"Kamaraj salai, lady willington campus",Triplicane,Chennai,Chennai,600005
672,Tamil Nadu,DISTRICT INSTITUTE OF EDUCATION AND TRAINING VADALUR CUDDALORE,Virudhachalam Road,NA,Vadalur,Cuddalore,607303
673,Tamil Nadu,DISTRICT INSTITUTE OF EDUCATION AND TRAINING VANARAMUTTI TUTICORIN,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING, VANARAMUTTI","DIET, VANARAMUTTI, THOOTHUKUDI DIST",THOOTHUKUDI,Thoothukkudi,628721
674,Tamil Nadu,DISTRICT INSTITUTE OF EDUCATION AND TRAINING VIRUDHUNAGAR,PALAYAMPATTI 626 112,NA,ARUPPUKOTTAI,Virudhunagar,626112
675,Tamil Nadu,Divine College of Education,"THOGAIMALAI ROAD, NORTH ARIYAVUR, TRICHY-9",GULAM ALIGAN NAGAR.,TIRUCHIRAPPALLI,Tiruchirappalli,620009
676,Tamil Nadu,"DKT TEACHER TRAINING INSTITUTE , TIRUPUR","1/341,Near Amaravathipalayam",Peruntholuvu Post,Tirupur,Tiruppur,641665
677,Tamil Nadu,DMI College of Engineering,MEVALUR KUPPAM B VILLAGE,"PALANCHUR, NAZARETHPET POST",CHENNAI- 600 123,Kancheepuram,600123
678,Tamil Nadu,DMI Engineering College,Kumarapuram Road,Aralvaimozhi,Aralvaimozhi,Kanniyakumari,629301
679,Tamil Nadu,"DOCTOR S COLLEGE OF NURSING (Inst. Code - 314), PUDUKKOTTAI","Koolaiyanviduthy, Manaviduthy Post, Thanjavur Mian Road, Pudukkottai","Koolaiyanviduthy, Manaviduthy Post, Thanjavur Mian Road, Pudukkottai",Pudukkottai,Pudukkottai,622203
680,Tamil Nadu,"DOCTORS INSTITUTE OF LABORATORY SCIENCE (Inst. Code - 554), TRICHY","123/1,Puthur High Road, Woraiyur Trichy - 17","123/1, Puthur High Road, Woraiyur Trichy - 17",Trichy,Tiruchirappalli,620003
681,Tamil Nadu,Don Bosco College,Athiyaman Bypass Road,Sogathur Post,Dharmapuri,Dharmapuri,636809
682,Tamil Nadu,Don Bosco College of Agriculture,Sagayathottam,"Pudukkesawaram Village, Via -Thakkolam",Arakkonam Tk,Vellore,631151
683,Tamil Nadu,DON BOSCO COLLEGE OF ARTS AND SCIENCE,KEELA ERAL,ETTAYAPURAM TALUK,NA,Thoothukkudi,628908
684,Tamil Nadu,DON BOSCO POLYTECHNIC COLLEGE KAZHIAPPANALLUR,"ECR MAIN ROAD,KAZHIAPPANALLUR",THARANGAMBADI T.K,NAGAPATTINAM D.T,Nagapattinam,609307
685,Tamil Nadu,DON BOSCO POLYTECHNIC COLLEGE THIRUKAZHUKUNDRAM,"MAMALLAPURAM BY-PASS ROAD, KOTHIMANGALAM",THIRUKKAZHUKUNDRAM-603109,NA,Kancheepuram,603109
686,Tamil Nadu,DON BOSCO TEACHER TRAINING INSTITUTE ERODE,"N.P.S NAGAR,KARUR MAIN ROAD,CHINNIAMPALAYAM (PO),",ERODE-638104.,ERODE,Erode,638104
687,Tamil Nadu,DR ALVA PARAMEDICAL EDUCATIONAL INSTITUTE COIMBATORE,"74/A2, Meenkarai Road,","Ambarampalayam (Po),",Pollachi.,Coimbatore,642103
688,Tamil Nadu,"DR AMANULLAH EDUCATIONAL TRUST, SCHOOL OF NURSING, ERODE",DR AMANULLAH EDUCATIONAL TRUST,"NASSIR NURSING HOME - 60/A1, GANDHIJI ROAD",ERODE,Erode,638001
689,Tamil Nadu,DR AMBEDKAR GOVT ARTS COLLEGE,ERUKENCHERRY HIGH ROAD,VYASARPADI,CHENNAI,Chennai,600039
690,Tamil Nadu,DR DHARMAMBAL GOVERNMENT POLYTECHNIC COLLEGE FOR WOMEN THARAMANI,Rajiv Gandhi Salai,Tharmani,Chennai,Chennai,600113
691,Tamil Nadu,"DR JEYASEKHARAN MEDICAL TRUST, SCHOOL OF NURSING, KANYAKUMARI","Dr. Jeyasekharan Medical Trust, School of Nursing","K.P. Road,",Nagercoil,Kanniyakumari,629003
692,Tamil Nadu,"Dr KUMARASWAMI HEALTH CENTRE COLLEGE OF NURSING (Inst. Code - 463), KANYAKUMARI",perumalpuram,kottaram,KanyaKumari,Kanniyakumari,629703
693,Tamil Nadu,DR M S UDAYAMURTHY TEACHER TRAINING INSTITUTE TIRUCHIRAPALLI,VENKATACHALAPURAM,PULLAMBADI,TRICHY,Tiruchirappalli,621711
694,Tamil Nadu,DR MARIA ASCHHOFF SCHOOL OF NURSING TIRUVANNAMALAI,"St. Thomas Hospital and Leprosy Centre, Nirmala Nagar, Chetpet, Tiruvannamalai",NA,NA,Tiruvannamalai,606801
695,Tamil Nadu,DR MGR JANAKI COLLEGE OF ARTS AND SCIENCE,"11&13,Durgabai Deshmuk Road",Raja Annamalai Puram,Chennai,Chennai,600028
696,Tamil Nadu,Dr N.G.P. Institute of Technology,Kalapatti Road,Coimbatore - 641 048,Coimbatore,Coimbatore,641048
697,Tamil Nadu,"DR R K SHANMUGAM COLLEGE OF ARTS & SCIENCE, VILLUPURAM",INDILI,ULAGANKATTHAN P.O,KALLAKURICHI,Viluppuram,606203
698,Tamil Nadu,DR RADHAKRISHNA TEACHER TRAINING INSTITUTE VELLORE,"NO 144 MUNISAMY MUDALI STREET, PEDDUR (POST), ALANGAYAM",VANIYAMBADI,VELLORE,Vellore,635701
699,Tamil Nadu,DR THANGAMMA SCHOOL OF NURSING VELLORE,"656,VALLALAR NAGAR,",NA,TIRUPATTUR.,Vellore,635601
700,Tamil Nadu,Dr. G.R.Damodaran College of Education,Sengodangoundanpudur,Muthugoundanpudur,sulur,Coimbatore,641402
701,Tamil Nadu,"DR. KALAM POLYTECHNIC COLLEGE PERIYANAYAKI PURAM, THANJAVUR","Dr kalam polytechnic college,Avanam,Peravurani(Taluk),Thnajavur(Dt).pin:624623","Dr kalam polytechnic college,Avanam,Peravurani(Taluk),Thnajavur(Dt).pin",Peravurani,Thanjavur,624623
702,Tamil Nadu,DR. M.G.R POLYTECHNIC COLLEGE IRUMBEDU,"ARCOT ROAD, IRUMBEDU - 632317",DR. M.G.R POLYTECHNIC COLLEGE IRUMBEDU,Arni,Tiruvannamalai,632317
703,Tamil Nadu,Dr. N.G.P. College of Education,Dr.N.G.P.-,Kalapatti Road,Kalapatti,Coimbatore,641048
704,Tamil Nadu,Dr. Nagarathinams College of Education,"52/7, Seelanaickenpatty bye pass road,","Seelanaickenpatty,",Salem - 636201.,Salem,636201
705,Tamil Nadu,"Dr. Nallikuppusamy Arts College, Manakkarambai, Thanjavur - 613 003.","Manakkarambai,",NA,Thanjavur,Thanjavur,613003
706,Tamil Nadu,Dr. Nallini College of Teacher Education,"68, RAM NAGAR, ACHIYUR POST, PALANI ROAD,",NA,DHARAPURAM,Erode,638673
707,Tamil Nadu,Dr. Paul's Engineering College,"Pauls Nagar, NH66,","Pulichapallam,","Vanur Taluk,",Viluppuram,605109
708,Tamil Nadu,Dr. R.K. Shanmugam College of Education,"ULAGANKATHAN POST,INDILI VILLAGE",NA,KALLAKURICHI,Viluppuram,606213
709,Tamil Nadu,DR. RADHAKRISHNAN TEACHER TRAINING INSTITUTE VILLUPURAM,KANIYAMOOR,KALLAKURICHI,VILLUPURAM,Viluppuram,606201
710,Tamil Nadu,Dr. Sivanthi Aditanar College of Physical Education,Tirunelveli Road,Tiruchendur,Thoothukudi,Thoothukkudi,628215
711,Tamil Nadu,"Dr. Umayal Ramanathan College for Women, Karaikudi","Dr. Umayal Ramanathan College for Women, Alagappa Nagar, Karaikudi-630003","Dr. Umayal Ramanathan College for Women, Alagappa Nagar, Karaikudi-630003",Karaikudi,Sivaganga,630003
712,Tamil Nadu,Dr. Vellasamy Nadar College of Education,MANAKKARAMBAI THITTAI ROAD,RAMAPURAM(PO),THANJAVUR,Thanjavur,613003
713,Tamil Nadu,"Dr.A.RAMACHANDRAN'S DOANETES HOSPITAL & INDIA DIABETES RESEARCH FOUNDATION (Inst. Code - 433), CHENNAI",No. 28 Marshalls Road,Egmore,Chennai 600008,Chennai,600008
714,Tamil Nadu,Dr.David Raja & Dr.Chandralekha College of Education,Vengalapuram,NA,Tirupattur,Vellore,635653
715,Tamil Nadu,Dr.G.R.Damodaran College of Science,"Civil Aerodrome Post, Avanashi Road, Coimbatore - 641 014",NA,Coimbatore,Coimbatore,641014
716,Tamil Nadu,"Dr.G.SAKUNTHALA COLLEGE OF NURSING (Inst. Code - 189), TIRUCHIRAPALLI","Keela street,Murungapettai,",Mutharasanallur(po),Trichy,Tiruchirappalli,620101
717,Tamil Nadu,Dr.G.U.Pope college of Education,Main Road,NA,Sawyerpuram,Thoothukkudi,628251
718,Tamil Nadu,Dr.G.U.Pope College of Engineering,POPE NAGAR,SAWYERPURAM,TUTICORIN,Thoothukkudi,628251
719,Tamil Nadu,"Dr.HAHNEMANN HOMOEOPATHY MEDICAL COLLEGE & RESEARCH CENTRE (Inst. Code - 206), NAMAKKAL","Mettukadu, Pattanum (PO),",Koneripatti,Rasipuram,Namakkal,637408
720,Tamil Nadu,"DR.KAMAKSHI MEMORIAL HOSPITAL PVT. LTD., (Inst. Code - 381) CHENNAI","No.1, Radial Road, Pallikkaranai",NA,NA,Chennai,600100
721,Tamil Nadu,"Dr.M.G.R.Chokalingam Arts college Arcot Road,ACS Nagar(Irumbedu)-632 317","Arcot Road,A.C.S. Nagar",Irumbedu,Arni,Tiruvannamalai,632317
722,Tamil Nadu,Dr.Mahalingam College of Engineering and Technology,"Udumalai Road, Mackinaikenpatti (Post)",Pollachi (Taluk) Coimbatore (District) - 642003,Coimbatore,Coimbatore,642003
723,Tamil Nadu,"Dr.MEHTA'S HOSPITAL PVT LTD., (Inst. Code - 411), CHENNAI","NO.2, MCNICHOLS ROAD,","3RD LANE, CHETPET,",CHENNAI,Chennai,600031
724,Tamil Nadu,"Dr.MOHAN'S DIABETES EDUCATION ACADEMY (Inst. Code - 419), CHENNAI",6B Conran Smith Road,Gopalapuram,Chennai,Chennai,600086
725,Tamil Nadu,"Dr.MOHAN'S DIABETES SPECIALITIES CENTRE & Dr.MOHAN'S DIABETES EDUCATION ACADEMY (Inst. Code - 451), CHENNAI",No.6B Conran Smith Road,Gopalapuram,Chennai,Chennai,600086
726,Tamil Nadu,Dr.N.G.P. Arts and Science College,Dr.N.G.P. Nagar,Kalappatti Road,Coimbatore,Coimbatore,641048
727,Tamil Nadu,Dr.Nagarathinam's College of Engineering,Ananthagoundampalayam,Rasipuram,Namakkal,Namakkal,637505
728,Tamil Nadu,Dr.Nallini Institute of Engineering and Technology,"68,Ram Nagar",Palani Road,Dharapuram,Tiruppur,638673
729,Tamil Nadu,Dr.Navalar Nedunchezhiyan College of Engineering,Raja Nagar Vaithinathpuram,Tholudur 606 303,Tittakudi,Cuddalore,606303
730,Tamil Nadu,Dr.R.A.N.M. Arts and Science College,Rangampalayam,Chennimalai Road,Erode,Erode,638009
731,Tamil Nadu,Dr.R.V.Arts and Science College,Coimbatore Main Road,Karamadai,Coimbatore,Coimbatore,641104
732,Tamil Nadu,Dr.Rajalakshmi College of Education,"Palavedu Village, Mittanamalli Post,",Avadi IAF,Chennai,Chennai,600055
733,Tamil Nadu,Dr.S.N.S.Rajalakshmi College of Arts and Science,486-THUDIYALUR - SARAVANAMPATTI ROAD,CHINNAVEDAMPATTI POST,COIMBATORE - 641 049,Coimbatore,641049
734,Tamil Nadu,"Dr.S.Ramadoss Arts & Science College ,Periyavadavadi-Virudachalam-606 104",Periyavadavadi - Vijayamanagaram (p.O),Virudachalam (TK) - 606104,NA,Cuddalore,606104
735,Tamil Nadu,"DR.SIVANTHI ADHITHANAR TEACHER TRAINING INSTITUTE, TIRUCHENDUR., THOOTHUKUDI","Tirunelveli Road, Tiruchendur - 628215.",NA,Tiruchendur,Thoothukkudi,628215
736,Tamil Nadu,Dr.Sivanthi Adithanar College of Engineering,Ranimagarajapuram,628215,Tiruchendur,Thoothukkudi,628215
737,Tamil Nadu,"Dr.V.SESHIAH DIABETES RESEARCH INSTITUTE (Inst. Code - 564), CHENNAI","729, P.H. Road,",Aminjikarai,Chennai - 600 029,Chennai,600029
738,Tamil Nadu,DR.VELLASWAMY NADAR TEACHER TRAINING SCHOOL THANJAVUR,MANAKKARAMBAI,"THITTAI ROAD,RAMAPURAM(PO)",THANJAVUR,Thanjavur,613003
739,Tamil Nadu,"Dr.Zakir Hussain College, Ilayangudi","Dr. ZAKIR HUSAIN COLLEGE, ILAYANGUDI","Dr. ZAKIR HUSAIN COLLEGE, ILAYANGUDI",ILAYANGUDI-630 702,Ramanathapuram,630702
740,Tamil Nadu,DRBCCC HINDU COLLEGE,Pattabiram,NA,Chennai,Chennai,600072
741,Tamil Nadu,Durai Murugan College of Education,"CHITTOOR MAIN ROAD,",VELLORE -632059,VELLORE,Vellore,632059
742,Tamil Nadu,"DURAIMURUGAN TEACHER TRAINING INSTITUTE, VELLORE",CHITTOOR MAIN ROAD,KATPADI,VELLORE,Vellore,632059
743,Tamil Nadu,DUSI POLYTECHNIC COLLEGE DUSI VILLAGE - POST,"IYENGARKULAM KOOT ROAD , CHEYYAR TALUK",THIRUVANNAMALAI DISTRICT,THIRUVANNAMALAI,Tiruvannamalai,631702
744,Tamil Nadu,"E S COLLEGE OF NURSING (Inst. Code - 307), VILLUPURAM","Chennai Trichy Highway (NH-45), E.S. Nagar, Vikravandi (via), V. salai post, Villupruam-605 652","35-B Chennai Trichy Trunk road, Villupuram - 605 602",Villupuram,Viluppuram,605652
745,Tamil Nadu,"E S SUBARAMANIAM TEACHER TRAINING INSTITUTE, PODATTURPET, THIRUVALLUR",HOSPITAL ROAD,NA,PODHATTOORPET,Thiruvallur,631208
746,Tamil Nadu,E.M.G. YADAVA WOMEN'S COLLEGE,New Natham Road,Thiruppalai,Madurai,Madurai,625014
747,Tamil Nadu,E.S. College of Education,"3/249 A,E.S.NAGAR,NH-45,CHENNAI TRUNK ROAD","AYYANGKOILPATTU,VILLUPURAM",VILLUPURAM,Viluppuram,605601
748,Tamil Nadu,E.S. College of Engineering and Technology,"NH-45,CHENNAI TRUNK ROAD","E.S. NAGAR, AYYANKOILPATTU",VILLUPURAM,Viluppuram,605602
749,Tamil Nadu,E.S.Subramaniam Memorial College of Education,"Hospital Road,",PODHATTOORPET - 631 208.,PODHATTOORPET,Thiruvallur,631208
750,Tamil Nadu,Easa College of Engineering & Technology,"NH-47, PALAKKAD MAIN ROAD",NAVAKKARAI (PO),COIMBATORE,Coimbatore,641105
751,Tamil Nadu,EASWAR POLYTECHNIC COLLEGE,"SALEM MAIN ROAD,RETTAKURICHI-POST","ADARI,VEPPUR-TK",VEPPUR,Cuddalore,606304
752,Tamil Nadu,Easwari Engineering College,Bharathi Salai,Ramapuram,Chennai,Thiruvallur,600089
753,Tamil Nadu,"EBENEZER TEACHER TRAINING INSTITUTE, THOOTHUKUDI","48 A/1, PONNAGARAM,",NA,THOOTHUKUDI,Thoothukkudi,628002
754,Tamil Nadu,"Edayathangudi G.S. Pillai Arts & Science College, Nagapattinam - 611 001.",South Palpannaicherry,Nagapattinam,Nagapattinam,Nagapattinam,611001
755,Tamil Nadu,"EDAYATHANGUDY G.S.PILLAY COLLEGE OF PHARMACY (Inst. Code - 127), NAGAPATTINAM",OLD NAGORE ROAD,NAGAPATTINAM,NAGAPATTINAM,Nagapattinam,611002
756,Tamil Nadu,Edayathangudy G.S.Pillay Engineering College,Old Nagore Road,Thethi Village,Nagapattinam,Nagapattinam,611002
757,Tamil Nadu,Eden Gardens College of Education,Attur Main road,"Udumbiam,Venganoor,post",Veppanthatti,Perambalur,621116
758,Tamil Nadu,Einstein College of Engineering,Sir. C.V. Raman Nagar,Seethparpanallur,Tirunelveli,Tirunelveli,627012
759,Tamil Nadu,EIT POLYTECHNIC COLLEGE SALANGAPALAYAM,VIRALIMEDU,SALANGAPALAYAM,KAVINDAPADI,Erode,638455
760,Tamil Nadu,"Elizabeth College of Arts & Science, Annamangalam (Po), Vepanthattai (Tk.) Perambalur - 620 102.",Selcrim Land,Annamangalam - 621102,Veppanthattai - Taluk,Perambalur,621102
761,Tamil Nadu,Elizabeth College of Education,Selcrim Land,Annamangalam,Perambalur,Perambalur,621102
762,Tamil Nadu,ELIZABETH COLLEGE OF ENGINEERING TECHNOLOGY,ANNAMANGALAM - 621 102,VEPPANTHATTAI - TALUK,PERAMBALUR,Perambalur,621102
763,Tamil Nadu,"ELLEN COLLEGE OF NURSING (Inst. Code - 232), COIMBATORE",Navakkarai,Madukkarai,Coimbatore,Coimbatore,641105
764,Tamil Nadu,ELUMALAI POLYTECHNIC COLLEGE KOLIYANUR,"4/202, TRICHY TRUNK ROAD",SALAMEDU,VILLUPURAM,Viluppuram,605602
765,Tamil Nadu,ELUMALAIYAN POLYTECHNIC COLLEGE KOLLUMANGUDI,"Thiruvarur Main Road, Kollumangudi.",Nannilam (TK),Thiruvarur,Thiruvarur,609403
766,Tamil Nadu,Emerald Heights College,"Golf Links Road, Finger Post",Ootacamund 643 006,Ooty,The Nilgiris,643006
767,Tamil Nadu,EMMANUEL EACHER TRAINING INSTITUTE TIRUCHIRAPALLI,MADHURAPURI PO,THURAIYUR TK,TRICHY,Tiruchirappalli,621010
768,Tamil Nadu,EMPEE IHMCT -,D 103 ANNA NAGAR (EAST),ARUNA COMPLEX,CHENNAI,Chennai,600102
769,Tamil Nadu,"Enathi Rajappa College of Arts & Science, Enathi Post, Pattukkottai - 614 615.",Enathi (P.O),Pattukkottai - 614 615,Thanjavur,Thanjavur,614615
770,Tamil Nadu,ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI,"101, Nallaganakothapalli (Vill),","Koneripalli (Po),","Hosur (Tk),",Krishnagiri,635109
771,Tamil Nadu,Er. Perumal Manimekalai College of Engineering,"NH-7, 17th Km, Hosur - Krishnagiri Highways,","Nallagonathapalli, Koneripalli (Po), - 635 117.",Hosur,Krishnagiri,635117
772,Tamil Nadu,ERK College of Arts & Science,"ERUMIYAMPATTI(PO),PAPPIREDDIPATTI(TK)","DHARMAPURI(DT),PIN-636905",PAPPIREDDIPATTI,Dharmapuri,636905
773,Tamil Nadu,ERK College of Education,"Erumiyampatti, Kokkarapatti(po), Pappireddipatti (Tk)",NA,NA,Dharmapuri,636905
774,Tamil Nadu,Erode Arts and Science College,Rangampalayam,Erode 638 009,Erode,Erode,638009
775,Tamil Nadu,Erode Builder Educational Trust's Group of Institutions,"EBET Knowledge Park, Erode Road",Nathakadaiyur - 638108,Kangayam,Tiruppur,638108
776,Tamil Nadu,Erode Christian College of Arts and Science for Women,"CSI COMPOUND, BROUGH ROAD, ERODE",NA,ERODE,Erode,638001
777,Tamil Nadu,ERODE INSTITUTE OF CHEMICAL TECHNOLOGY POLYTECHNIC COLLEGE NADUPATTI,"UTHUKULI MAIN ROAD, NADUPATTI (po)","AVINASHI (Tk), TIRUPUR (Dt)",TIRUPUR,Tiruppur,638056
778,Tamil Nadu,ERODE KONGU COLLEGE OF POLYTECHNIC CHENNIMALAI,"VELAVA GARDEN,V.VELLODE,GNANIPALAYAM",CHENNIMALAI-638 112,ERODE,Erode,638112
779,Tamil Nadu,Erode Sengunthar Engineering College,Thudupathi,Erode,Erode,Erode,638057
780,Tamil Nadu,ES SUBRAMANIAM MEMORIAL COLLEGE OF ARTS AND SCIENCE,"Sanjeeviyar Campus, Podhattoorpet - 631 208",Thiruvallur district,NA,Chennai,631208
781,Tamil Nadu,"ESI MEDICAL COLLEGE & ESI-PGIMSR (Inst. Code - 495), CHENNAI","ASHOK PILLAR ROAD, K.K. NAGAR,",NA,CHENNAI 600078,Chennai,600078
782,Tamil Nadu,Esther College of Education,NALLUR,N.PUDUPATTY,NAMAKKAL - 637 020,Namakkal,637020
783,Tamil Nadu,ETHIRAJ COLLEGE FOR WOMEN,"No70,Ethiraj College for Women, Autonomous",Egmore,Chennai,Chennai,600008
784,Tamil Nadu,"EVEREST POLYTECHNIC COLEGE EVEREST NAGAR, TIRUNELVELI","TENKASI-MADURAI NH ROAD,EVEREST NAGAR,KADAYANALLUR-627751",NA,KADAYANALLUR,Tirunelveli,627751
785,Tamil Nadu,EVVA MEMORIAL TEACHER TRAINING INSTITUTE COIMBATORE,9/67 vangipuram,9/67 vangipuram,Tiruppur,Tiruppur,642203
786,Tamil Nadu,Excel Business School,"NH 47, Salem Main Road, Pallakapalayam","Sankari West (po), Tiruchengode Taluk,",Namakkal,Namakkal,637303
787,Tamil Nadu,Excel College of Architecture and Planning,"NH-47, SALEM MAIN ROAD,",PALLAKAPALAYAM,NAMAKKAL,Namakkal,637303
788,Tamil Nadu,Excel College of Education,"NH -47,Salem Main Road, Pallakkapalayam, Sankari West Post, Thiruchencode Taluk, Namakkal District-637303.",NA,Namakkal,Namakkal,637303
789,Tamil Nadu,Excel College of Engineering & Technology,NH-47 SALEM MAIN ROAD,SANKARI WEST POST,KOMARAPALAYAM,Namakkal,637303
790,Tamil Nadu,Excel College of Technology,NH-47 SALEM MAIN ROAD,SANKARI WEST POST,KOMARAPALAYAM,Namakkal,637303
791,Tamil Nadu,Excel Engineering College,"NH-47, SALEM MAIN ROAD, SANKARI WEST POST",PALLAKKAPALAYAM - 637 303,KOMARAPALAYAM,Namakkal,637303
792,Tamil Nadu,EXCEL POLYTECHNIC COLLEGE PALLAKKAPALAYAM,"KUTTIKINATHOOR ROAD, PALLAKAPALAYAM","SANKARI WEST POST, TRICHENGODE",TRICHENGODE,Namakkal,637303
793,Tamil Nadu,EXCEL SCHOOL OF NURSING TIRUNELVELI,NH-7NORTH MAIN ROAD,VALLIOOR,TIRUNELVELI,Tirunelveli,627117
794,Tamil Nadu,EZHIL TEACHER TRAINING INSTITUTE SALEM,"AYYAMPUDUR(PO), KOLATHUR(VIA),","METTUR(TK),",SALEM,Salem,636303
795,Tamil Nadu,F X POLYTECHNIC COLLEGE THARUVAI,AMBAI MAIN ROAD,THARUVAI,TIRUNELVELI,Tirunelveli,627356
796,Tamil Nadu,"FATHIMA COLLEGE OF PHARMACY (Inst. Code - 077), KADAYANALLUR, TIRUNELVELI",103 MAIN ROAD,KRISHNAPURAM,KADAYANALLUR,Tirunelveli,627759
797,Tamil Nadu,FATIMA COLLEGE,Mary Land,Madurai,Madurai,Madurai,625018
798,Tamil Nadu,"Fatima Michael College of Engineering and Technology, Madurai",Senkottai Village,Kalimangalam Panchayat,Madurai,Madurai,625020
799,Tamil Nadu,FATIMA TEACHER TRAINING INSTITUTE RAMANATHAPURAM,PASUMPON NAGAR,RAMANATHAPURAM,RAMANATHAPURAM,Ramanathapuram,623501
800,Tamil Nadu,"FISHERIES COLLEGE AND RESEARCH INSTITUTE, PONNERI",Ponneri,NA,Ponneri,Thiruvallur,601204
801,Tamil Nadu,"Fisheries College and Research Institute, Thoothukudi",Harbour Bypass Road,NA,Thoothukudi,Thoothukkudi,628008
802,Tamil Nadu,FLORENCE NIGHTINGALE SCHOOL OF NURSING TIRUVANNAMALAI,Sambanthanur Village,Somasipadi Post,Tiruvannamalai,Tiruvannamalai,606611
803,Tamil Nadu,Forest College and Research Institute,Tamil Nadu Agricultural University,Kothagiri Road,Mettupalayam,Coimbatore,641301
804,Tamil Nadu,Francis Xavier Engineering College,No: 103 G2 By Pass Road,Vannarpettai,Tirunelveli,Tirunelveli,627003
805,Tamil Nadu,G R G POLYTECHNIC COLLEGE KUPPEPALAYAM,S.S.KULAM POST,NA,COIMBATORE,Coimbatore,641107
806,Tamil Nadu,G.E.T. B.Ed College of Education,Vidhya sankara Puram,Paradarami,"Gudiyatham, Vellore - 632 603",Vellore,632603
807,Tamil Nadu,G.K.M. College of Engineering and Technology,"Alappakam, Mappedu Road","GKM Nagar, New Perungalathur",Chennai,Kancheepuram,600063
808,Tamil Nadu,"G.KUPPUSWAMY NAIDU MEMORIAL HOSPITAL (Inst. Code - 368), COIMBATORE","Post Box No. 6327, Nethaji Road",Pappanaickenpalayam,Coimbatore,Coimbatore,641037
809,Tamil Nadu,"G.KUPPUSWAMY NAIDU MEMORIAL HOSPITAL (Inst. Code - 548), COIMBATORE","Nethaji Road,",Pappanaickenpalayam,Coimbatore,Coimbatore,641037
810,Tamil Nadu,G.P. POLYTECHNIC COLLEGE PALNANGUPPAM,"Vaniyambadi Road, Salai Nagar",Palnanguppam,Tirupattur,Vellore,635601
811,Tamil Nadu,G.P. Secondary Teacher Education Training College,TIRUPATTUR ITI CAMPUS,VANIYAMBADI MAIN ROAD,TIRUPATTUR,Vellore,635601
812,Tamil Nadu,"G.P. TEACHER TRAINING INSTITUTE, VELLORE","MAKKANUR VILLAGE,","ACHAMANGALAM POST,","TIRUPATTUR TALUK,",Vellore,635601
813,Tamil Nadu,"G.R. HOSPITAL (Inst. Code - 372), COIMBATORE","No:30,Ram gardens,Sowripalayam road,Coimbatore-28",NA,NA,Coimbatore,641028
814,Tamil Nadu,G.R.D. College of Education,"Pudur, Kunnavalam - Post",Thiruvallur Taluk,Thiruvallur,Thiruvallur,602012
815,Tamil Nadu,G.R.Damodaran Academy of Management,G.R.Damodaran Academy of Management,"Avanashi Road,Neelambur",Coimbatore,Coimbatore,641062
816,Tamil Nadu,G.R.DAMODARAN TECHER TRAINING INSTITUTE COIMBATORE,sengodangoundanpudur,muthugoundanpudur post,sulur,Coimbatore,641402
817,Tamil Nadu,"G.R.T (BKR) COLLEGE OF NURSING (Inst. Code - 325), TIRUVALLUR","GRT Mahalakshmi Nagar, Chennai - Tirupathi Highway, Tiruttani","GRT Mahalakshmi Nagar, Chennai - Tirupathi Highway, Tiruttani",Thiruvallur,Thiruvallur,631209
818,Tamil Nadu,G.T.N. ARTS COLLEGE,"GTN NAGAR, OLD KARUR ROAD",DINDIGUL,DINDIGUL,Dindigul,624005
819,Tamil Nadu,G.V.C. College of Education,"NO.15B, ABBAI STREET",ARCOT - 632 503.,VELLORE,Vellore,632503
820,Tamil Nadu,"G.Venkataswamy Naidu College, Kovilpatti - 628 502, Thoothukudi Dist.",Puthu Appaneri (PO),NA,NA,Thoothukkudi,628502
821,Tamil Nadu,GAC FOR MEN,"329, ANNA SALAI",NANDANAM,CHENNAI,Chennai,600035
822,Tamil Nadu,Ganadipathy Tulsi's Engineering College,"Chittoor-Cuddalore Road, Kaniyambadi,",Vellore.,Vellore,Vellore,632102
823,Tamil Nadu,"Ganapathy Chettiar College of Engineering and Technology, Paramakudi",Melakavanur,Melakavanur,Paramakudi,Ramanathapuram,623706
824,Tamil Nadu,Ganapathy College of Education,"Melakavanoor post, Paramakudi Taluk",Ramanathapuram District,Paramakudi,Ramanathapuram,623707
825,Tamil Nadu,"GANAPATHY TEACHER TRAINING INSTITUTE, MELAKAVANUR, RAMNAD",MELAKAVANOOR,#NAME?,PARAMAKUDI,Ramanathapuram,623707
826,Tamil Nadu,Gandhi Arts and Science College,"394, Sathy - Covai NH Road",Vinnappalli,Sathyamangalam,Erode,638402
